Geneid	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
a3f023524d99ba8c9a2b4ac8b7d80f5b	0	0	0	17	0	12	0	1	0	0	0	0	0	0	0	13	4	0
91de762b2805156089fcbf4a6155d3d1	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
a54dd43af53155cfbd14d563f48f8e02	22	0	0	22	17	12	0	0	0	28	0	35	16	5	11	48	35	24
b81f8ade8a7e8cdcb67182d06117ee91	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e51e834c47c75544a02b91cbb3c3983	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
5790d48c2b299e56a3bc70e289e6bc7a	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4a1e26bc0784627bfca22c5d7a3e2c0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
21977a714440d56feb88fe7d5cf9b757	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0957fcd920417c317146702fccbee696	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
adf22fa1386a109e9f17ac2d411eb533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
7e168ed6b20a78b11958d0f265713846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4b0083eb99708780b02701272f45b69b	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e89a04e299a7877d4848d7cf521235e1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
eb7ba0bd5062726acf0c254edeac48e2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce7ad3bf77a6c156eabaac8866b4c35a	0	0	0	0	0	10	0	21	0	0	0	0	0	33	0	0	0	0
139b80b2f0c8773ecd01669212d0d781	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
891dec4ca75caf2496b5c3e53c763780	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cedd1f79b87bbebb8cfda12fc77b6884	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bf07fec472a16ac532eee07512adce34	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
6cbc7350af0f7171023b44edfa837571	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ef53ee159778ada4657ae322073aa68d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
e24c4639430659e382e7bae3b6d3c7a4	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
ae947a5e9aa941400c450f5a4fb7d0a1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
83b91ecf1b1ad0e9a34d23b7d63012fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
abe5a426e304712a201104bb11b0e9dc	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
bdefb6cb47c912ff40231a2da9a32a7a	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7faacf83c6b40586d1d0b87b1821dd80	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0
b420729dd45c0545a57159d4ee82b7aa	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
be6d7bec07898d33880a3e9e02b4c353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
11ae19224324543bf13f94e67365fa2d	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0
62039eb001d1f825514717ba7a23b97e	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
2798e1df05a48f5b21f9fca87bab210f	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad35669ec465e09c809b93aeac2c7147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
706140be92075e0e972b6ddd47c3b6a7	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ea2c947e97d0a98311ce311d0a3eea2b	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6132d281a10c6326f5328bc8d99cfe0d	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
b5a760013c98fa4d8b551dc701bf01de	10	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0
83cc4c71d23271891e32956ed6048b06	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0
70672bb5739606956f9d62a5e730820a	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0297bf51cd626310bf4cfef6b6ea4353	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
924e820f07857b0025254bf099d984ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ac10f2230b190ace0a058a3a70d03ea1	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
2c7d9ded3c1516f05ed6b1d1afca6798	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
19c83cb4e6c68d4fca119d7a9299144a	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3e7b68ef9d5f63dd37023953796e1d0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bca6efcc50683f3cf45aeac89e9b1c0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
a21f1c140738c237efbf6b781f58dfca	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b7a4989cca39547849dde03198f06e0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
70b469eee0b1100a3861895acad4e0e1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1c03127627f303f0d90ef010b68f1bd8	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdfa5c7c4db9c429e32071cc6b831732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ee0455c0384dd06d38a418fce3d6afbb	0	0	0	4	0	0	0	10	11	0	0	11	0	0	0	0	0	0
c40aebcf4dc6cc31da40c7e0dfb09d26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
8636018bcf13b7b54fbf06a5a83bd011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0
24ef8991506fbc400c7b700b125699ff	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be1d19c5496bea89416f46436d31af17	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6f386982a97272d1dcddc654b05721b1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
528486c2be8d10f917d0e2d11d4a2cca	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
f9fec7910e1f488c563e684973356389	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
a9f42a3431aff9c3174fa95c3a5362d6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2624082d2bfd8882c088cd75f8cc0588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
4e9f93f5f6d2a77322cfe3a3052bf273	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eef8dbeed82a64cfe27bdc66b0a89d40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
514f8f263c79d2f4f412c21366ee067f	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3eb965915904fca83341edc85f0ceff	0	0	0	71	0	42	133	60	66	0	0	0	0	0	55	36	0	0
f073fedf00ba488f0901fff9a61a8a45	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
bed0b29360693592966c9c63a2376531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
70cfeb4432cf6413337306487075b0ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
d0b27af86b910268437d0930cc5f68b5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
843db5fdfc9387b7c9fa4eae0fc4b90b	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
85023fc824c7bb548b533d7328096b26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
62134e5af14b07de6ee9fa8fb3753b6f	64	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	13
c51acff57e1927c3b1eb3bda5d227eeb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4fc6702c52bb432af7616d213b33f6b9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
db45fb31d75f85f35d0bf13c6bc78b50	23	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	25
81ba6d3474a825a7e7d34eab18aec3ea	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
413cb2fbf83ce38f3909731e79a87081	57	34	0	0	36	0	0	0	0	81	113	83	21	54	77	67	62	0
d6075ea610ab27461d16830d6835e1a9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d28adddd430f3ac9daf5f4db2ae72728	0	0	0	0	0	0	9	9	22	0	0	0	0	14	14	0	0	0
9d16af86124394a72067beb8e6cb2538	0	0	0	0	0	0	0	0	0	109	0	0	52	34	0	0	0	34
725cb8708b97907b37a54985d50d20d5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ffe17894f8e223bbca8dc5a52929e08	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
62420059d3a8b9a12fb467c3c8a0282e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
6322b61855b34648499f2cd97a88ab9d	0	14	0	13	17	16	2	13	9	1	16	4	0	0	6	0	15	0
29d142f2ed181cafb8bc312c33fe08d1	59	0	0	31	0	0	0	0	0	37	0	54	0	0	0	64	56	35
7bf3faae44446c20af6d107ab89f073e	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
cc818e6bf825ce2a364feed2419964a0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
9ab2f7657bdd681e9dc0e581e4ce1c74	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ee884b51814a50f18346e840f9770028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
86db5e7dba8361f4393379fedee58a79	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
b5710d71684840da5fc9c3673d265304	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0dbbdf5c91202f5179eb787c4f64ee9	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
634443126847a7bfb5fbbf31f6b22b63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
1654c7252ecea70136afa4bb574c2ec4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
23aa2c4bc3740c0b50c223bc07dd6a11	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
0869071ac85764f8ba1dfb8e3055d54f	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
802a09875c2deab787c0e416f5c60077	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
56bca876a8b14f18c8199c469c2cd331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
d4d28c18202b837c13a434e8e3486150	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
33b02b48d7ea615d95fa2768a006288c	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88565073f0d9f740f0ca5ffdcb6d46d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
5eef16dc9affef43e1605ca9843427a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
327376bd3fd6885c95de37febc13584c	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c7ba180d5bd00696379709911750ef7	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
db80184a6963dc3e18bd760869b4efc4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0544186f400d0052ca8227a42a1ed931	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cd6c294c88dfbb21b57a5a5cc4413780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ce12dcacbf2078dcdbeb7eac0eaa7a0b	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
7c4af0182a4e59c076229c44d915a5bd	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
b0ee2243b814daaecc1ba2039820d20b	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
c6cad60e8cf65b5d6b9e4afcd6b24134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
8cb24777cb48dde0aac60dfeca125d10	22	0	0	45	0	59	35	13	31	20	0	21	19	0	11	15	38	13
5bdac4ad6b87911866dd6eb8c4308957	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67fd688e98db93187b54cec068795e8a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
e0b3c011790acb8140986092cdcb32b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	36	0
b19909787f1777a9767176e1445f3534	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
7f3f14fd9dad865728439317409cd2c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ccae009c0e821a8c825f94ab27d96df9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18449b357526207c1d6ff0284b5a9067	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6c0d30cbe2ed2c3e2a69210f0c874a6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
60d85d795cd24dc26451b09dbfff70d2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
e180cd112d6cabbdc13d02f20ceca001	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9dac824733932f0e6d7a130e4dc149b3	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
117f6b82f558f26dcca58c787c9dfc5a	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
33d23213c43fcda8c1696059183c6fd3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
9bcbe4aae4338e575eccea0c25abae7e	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
e8ad82dee067c9a5cf023f5364926ac8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ee321a11ce9cfeea514d5b3e41f09feb	0	0	0	0	0	0	0	0	0	23	0	0	36	20	0	24	0	0
ed13aaeb147fb63c6dac243963471f65	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
c76b3a195ead296a547e39f731f8e156	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dbf225621a8644c5c63af40ce68036c6	0	19	0	0	16	41	0	0	0	28	30	20	0	32	87	33	104	0
c432f08273726912bdd82d6ff1fd8566	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
d93cea9b31783fa14dca8a77a8c346eb	111	0	0	0	0	0	0	0	0	201	65	68	465	392	164	76	94	67
c7829112157963d03c0df3467f51d72d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
a5ccdd4c3d5b24578893c766558be4ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
f7e7fab562e5fba55f625bcf38cacad9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
dff951000b71ec8c2d0f3821877e625b	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
c75893dfc46eba7321069b3872541e7e	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
80e569e6e26714a230f30300ff1dbd23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2216fff8a6c1dd9d1a305ffffa7b7f51	0	1	0	0	4	0	1	0	1	1	0	0	1	0	2	0	0	0
7d688f01fa06fa3c6c2575c25fa1f542	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
f24bbd4992a7a16a3fb25291c56407d8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f9c0029acde132210725a33ff4a8f9d	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
2c81364f086f28a324965da476e13808	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13d30f446a45952cd4af47a10ceee6bf	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
1509e3fec53e9773fe6187756227404b	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
831949435f0772c11e86ff08e5b0f6dc	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b8ec8c37cbca2f9b2f495c50ec7090d	0	0	0	0	0	0	0	0	0	16	10	0	0	14	0	0	0	0
fd241bad35eee73d366765aa7b7e84fe	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
19bb71249a0c446e27b4e7d3b03cba7b	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
f285590c8f2a3eca84d447327a751d7f	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
edb219d99f9839757f43c5630847c633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
3284220205eb68fafbed2e560c2e99a3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f035bc7eb5c6647b164ccb3f17eefb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
cce869bb7e2c6e503775a1d3c9937fd6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd23bbe013c6dfa3e7c272f62f3ed8f8	0	0	0	0	1	0	0	9	0	0	0	0	0	1	0	0	0	0
28930908bfa0c328bdd9de147faae908	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b37eb5c62b4e6e1e423c5dd2b7affdfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
10907b964faee6a6949b0e62f60e1aee	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4897cee8a6d9fccacb15309ccefc737a	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
49751127280ec7c1795f29ac955024ce	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4021de9d826ec1273f3e998448b577db	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
0d62de3540e282093ff0ac7c4badeca2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de4fb6f5a5f6325393dabf11a5cc68bc	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6754e95eff01e5ce44be6a041c0c4f3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
46d8f566db33b6ab1ec619bbbf92dc51	0	0	20	24	33	27	0	35	25	0	0	0	0	0	0	20	0	0
3abecb77032e018f6068d9b7a5f01fdc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
092010852bb65796573120e48a4bfc66	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
6647a951efdfe0a7852083fd5464eeec	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec18d5e1aa9c94667f497a6c24d00c1d	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b63b13abfcf5ccf5b301638d02d4a2f3	0	152	0	0	79	0	10	35	257	0	0	0	0	0	31	35	26	0
5ca75addb5bc289a75dbbeaf2da28d69	0	0	0	0	0	0	0	0	0	0	0	31	0	20	0	25	0	0
2411806cc782013f1952c90be50eaadf	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	9	0
bbad0b1e94d5391a0e1ec7b028ab9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
0de6f5a56eda1bdabfa52ee250d931e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0c1e04974555a301514b0e277fb0be7a	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b782b799f4c595ceddf770c354d82a5	39	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	14	14
c27dc2951bcc765f97490b4ccf570163	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1ddf34199a1471ed63bd06cbf6071895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a6cecdda5f692e7b76a7dfe7c81c9f0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2cf3281eb77d21fac189fdc9f1ec9da5	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97f46b714807d8696e08f8119f5bf49c	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
357c164146c31e6ac516ade203f41411	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f3eece2121c360c9755340b097d0452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
34ee5f70513d9f74cf9e35ffbe97e820	68	92	72	126	26	73	193	140	133	0	21	92	46	66	42	149	17	31
56bfd9f9271e0423360838e56bf40865	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
3daa1174ce75809b1a04b6116c1041da	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
74334989a79e5bbc36c00731e37f0a50	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
28ded6e8bf5b328e4514b681ee9ab866	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d9fbf620114f8c423dbe85cb4f2eb55	22	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	15
26718e78a28cdf78d808db5f854013a7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
d4add024545810fd8d0231de088ed682	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
5b2eb7d937348ef9a5f10f197a540948	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
979d0f652ff8213fd31b17ba3fd28059	0	1	0	0	0	0	0	10	13	0	0	1	0	0	5	0	1	0
077056ed95ca854a4e4d6c81eb9a4342	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1471a3cb62d2c3a60a39d0e974396635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9712ef869464edcf252476914fa4422c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
775f4e9cbbc52f73d2b28a6a42c4f032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
46ef40d309c23c56d61d94d59b2f4d22	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
7a7d7c4fc58b53854147e1d5771884cb	0	0	0	0	0	0	10	0	84	0	0	0	0	0	0	0	0	0
4e864f80c06634ced9dbb220c4b8d1d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
7b550b9bf16f6028b5e58d34941ec4c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4ddb31d8fd162ab60f1887302c36dc07	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70e36492a9c7201f7143f872daef54bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
b7ed7cefbf00ad30bf12312f42b01640	20	0	0	39	21	26	0	18	0	46	0	35	52	0	28	32	27	0
751182bfa5043d96e5d735efe573e4b7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05caad3a2a973b179ef96fa0464e4102	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
30a4d80694ac89e2c93c1bb162877a3a	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8b83ecb516a24f6c545c5d48ec94b933	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
cb56afb5975f061f1b23206dce0dc286	0	0	5	0	0	0	0	30	24	0	0	0	0	0	0	0	0	0
a9a49bd841bfa6f14a4ecd8ddd7096b6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4493a814f1419f375e99d1077bcaaa09	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
55b3a54d5b5b9e2c65449ebcef115389	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
6d528eb286af719b0ef712beb6b14bea	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
002732176db88db4bde7f2edd058e2f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
f5d62c1a9f16a2b40b1c907b3e4e86e5	0	0	0	7	0	0	0	0	0	0	0	2	0	9	0	0	12	0
c4ba38b955aa309c77aaab5c19932f72	0	0	0	0	0	0	0	0	0	0	8	13	0	13	15	18	0	0
1af5d21f4d9591ccd171b71627dbf6a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
63a8d8c61c8fd9bbca363c5a5bb95110	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
a105864de9e6195514e59b48baed667a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
522c9ce8067cecd994a675835b3d9b8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0f82884ee9d8e15d965b4246c8f5d926	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c2f944b8bc43b442e7a5594428c562b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
442f5c166e9f88f43e35473eb2cf825c	0	43	78	15	0	0	49	0	42	0	0	0	0	0	0	0	0	0
333b9626b2e012e1768795a6716eff5f	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
f2ddb660f7012704f453d58c92409b01	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
c522ba86786e61d6bf9459b60561739b	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
e3f7f786baf2c751859839a534253da9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
a1304bb29744af3dd1fb9a8996065796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
f4550d533c2a19c732d6fe017d9c20be	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
831abea6a276765cadaf3f7ef16436f9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
677fe65b4b024a57940814f43e3e817c	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
78557c9b56b899bddcab299e6926ad07	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
be17ba17b6bf3a2798ede9cbc0f838a8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3bc474ef19002846b4d6400b8502970a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
c183f3bf2d4b5906b888cee246680b17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea1a18dbcc7d2e8f1431cd50578acc85	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
97b9c040af8e4f857946e2c203153bb7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb4047bd7e48aaef55707fb1d579af3f	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
