gene_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
953f68c89b9893371c83fb797100f73c,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
66de0f53e1362741cbb758bd7946d12c,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
4136f74fdbc2028fe303ab11ab6287e8,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
21fc098300b4ae17f48a4527edc8534c,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
2cd3a00c41c7256ab6fcf08b2d171791,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
4755c047671e6dcb5e52f4122d06b10d,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
fa52b9cf0b20f10c983701554af03748,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
69c47c561cd81221ba40753d244a7f87,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
0fb93be626708f8a61816172e246050b,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
a1ff0440c86f22f1d20d2fb28e53e61b,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
8820054e3a6bd0aa60a7e16cc7f159ac,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
3abaf771d032b39b5ad53b2953c4dd6b,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
95e346d3750fe876c461021bd79a872f,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
fa5d6c3526de52ef96ca42359fafa0ed,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
039a67cb7b19d18eb7a2342ffb6ed57a,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
3aa8931cb6be62f2ac0106e16cf39ae7,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
fb248b985f2108f34a7354cda6efe1f9,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
03381adb4adb4cad0e9ac76720a86da7,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
7a81cf38bac82459bce6bd65d3988283,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
7e395bb023c9e65d0871a71fface4de4,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
ae70764f40096024944798332d72dfdc,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
40c059196fe2e2b12a6717ee5cfac5af,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
cb5170e8c1ed6666cbe753345a8429ab,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
3154441f7ba69c15558ae64785055b7d,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
48318ed4a6cffa2465505fff5e671527,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
14ba98688b15f8769ac172adab9b7bd6,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
36429507623a207c27373ed0ccecf3cb,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
85b2d156e54bbabf33200ce57c5b5634,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
9b6836d75579ced4befc54c64c58eae8,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
538916aa1f1e20d5d74a7b61ff5753b6,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
3fc10e53062c6de60fc693a7eb1a45a0,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
f27d2235352c37c032b45d443e1bde51,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
8d1111133b7468b742158ea701da16c8,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
4d1e1fed89252160cda0d703c0e17989,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
2cbe8c188dc88ede6807938845719388,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
583599e4fa2f2289e18a9fa0602ce795,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
532f5d96d3bb9fd92baee695f9a9c532,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
dae9cc8a224495dcf404ae15341a779a,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
f56870df048dd5913261921a3d5a8628,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
a6cbb6863087f3bcb09b3be363dc18a7,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
35e454c67f4a647b88c6757555918099,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
9b228aaac99a300c49dbe19430138fa7,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
4a688a447fac3b502c22cf9399f53194,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
ecb225f3e49587ccaf45e43724a02b0a,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
0be663bd0a01bc879a7f1e1dce4c5538,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
5d2a94fe4a210a5f91886770ff0e8110,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
fe0b897ca4daa119534e9c8d57c29b46,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
5b6a3fbd9b56cc0391e1fb2a6eb3c478,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
80e569e6e26714a230f30300ff1dbd23,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Povalibacter
9641004ffa5dcf482e28b441cc1deb9b,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
44ff248f0db7d45acbe48cb9cfc36d4d,Bacteria,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,NA,NA
b7625eba956c0adb3d1162afb34fc4c3,Bacteria,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Pajaroellobacter
80a0a53b154b1258de2191ef5dfe0c75,Bacteria,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,NA
8089750e24a5c32a62baaab916dc0ea8,Bacteria,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,NA
d665d41f89dc9611250909bb7fc9c917,Bacteria,Bacteria,NA,NA,NA,NA,NA
8d953a6e561a331bc19eb69c5ba175ca,Bacteria,Bacteria,NA,NA,NA,NA,NA
2cab89efdf6eda66084de5b20dda99d8,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,NA,NA
67b852a310365ac490d6151e83d16cd8,Bacteria,Bacteria,NA,NA,NA,NA,NA
5f5b6b4e9353a0b8984806c63496452a,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,NA,NA
2a7a60e531ce492f9ca6a219b9865bf5,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
72c6c90cb7dc8c749f45d91a296b767c,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera
4ac09b121adf9f2b360b456a6be1d84a,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera
6ba751903ba1fc9018674328c667cfa2,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera
ba06dd092367b3249a120a60e4c5ab82,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera
3bb3e0747ddb7f206c68151dbeee7825,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Alterococcus
5877952142aba4a59d00efeee7e99444,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Alterococcus
8a5da9b3c103b4eb6d0114fe17f4d060,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Alterococcus
e7c67ba7c0db1418378c5dbdefba11df,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
9f573388bf562fd959a7e9d14867abaa,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
044d2cb28f5721892606193b08bac0aa,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
5940f4b0fb32236db7022a26ae0036c0,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
0102bc9f77f3a90a0b44f6ddd5d84aa2,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus
c7f1fa0be605c1dd91261131f4e6c967,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus
7e225cf9f4c36355852a6166bfe83a2e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
7e6a87ede4535c0e47082980afa06b48,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
7e60e6ab03116b2650546d5d77990c6e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
105b367bac9febb45225dbae20b9a4ef,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
8628470fc868f612cf737439da0cabde,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
b66eabe05c6af7ba56dd1c535a1814fd,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
32086952046d8760c19f4557728cf035,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
6792609362815a586e522d30702f9df9,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
0e494bd2f53636e52ecead4d2f7ed1ab,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
c0747dd752c14c614d6e090e0a96a0da,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
10780b7caaac628fe09326f547c18b58,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
406de8099b5d258a6b14bd79e37b81d3,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
0f4f328dcc0c3e62b60497704fb8d0f6,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
fe7f6e4f1ddad18249eab4ec8e2202c5,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
85f728bea121c02a5c17848022362f2f,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
a1db917ff52b10a6141435d57c4ab4db,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
3a609ca6a6eb3062345f2709c9ae6b48,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
311999cc0f12e94ac4bd4e189b7a81d7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
649561342c3d8b951a761894f6e9e0c0,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
8fcafb59aa53f3b628517e4e8dc066ba,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
550fcbff11af7d5cd8a95fb42f90ce9c,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
62f5fd3c48d2f1d59586fffc20df0644,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
b12f1c68e1b08896e49de9c18f826445,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
77ead28298ef34654e27e5c2da545d5b,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
a1847379dbe367bf1a59673048865748,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
5d4fbd0bd38e7612603ad04a62fe5c07,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
b5273c2d40f6098ca929b4c205a94a19,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
4381168706f89ae1f5f137ab68ee2eb7,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
8680b2e2e9b3e67960dce1810d842bba,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
e0a3959d3be0d209bcec732498e46d6e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
bfdb59d8a09a656b918be3f288bb8ed1,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
99c4f0dcdc49cc25675f22c1dfb9b664,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
18544dcb5617d0003ba5f56adda894f0,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
8d5ff4a584b470c241b62085b122912e,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
c591cf05633fe000eea939307f9128ff,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
48b3498765b2f76b1e4ac0ac9c49da2e,Bacteria,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa
9fa126e3fa0591afa745aafb842ab49f,Bacteria,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
02fd043de36b4aa84fa8ba0b29349744,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
07413946f9bca8452f5aaab30c0bcd65,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA
477f29e57c9c3221dbd9258da1fea0a1,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus
464382053f2ba977d6de435a50aa10bc,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus
8241e66509adff2ba8bd057087c8d701,Bacteria,Bacteria,NA,NA,NA,NA,NA
f6cab2eea24aed1d5c5527880360663c,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus
7aa72e0ba664182c3e2e4d9450136b12,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus
3a546644d2edc306aad59290a312d338,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,NA
1715f3d2a115821779e134d244bc8c68,Bacteria,Bacteria,NA,NA,NA,NA,NA
d6bd0caae8ba3030776b2cd64a144f90,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA
3b7beae54caab6642a9085fd821f93ce,Bacteria,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
7b1b849c7d6acb42ec5684b6601dc05c,Bacteria,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA
f115d785d3383e00ec50e64a1a086010,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin118
87cbd7929b13d469157c80445aff4344,Bacteria,Bacteria,Verrucomicrobiota,Verrucomicrobiae,NA,NA,NA
d42649bf8c3dd0d546522ec0ef634a2e,Bacteria,Bacteria,Actinobacteriota,Thermoleophilia,Thermophilales,Thermoleophilaceae,Thermoleophilum
2af500f46e655313fcd8d69760a7dc3a,Bacteria,Bacteria,Actinobacteriota,NA,NA,NA,NA
e48ab1bb077bda47169a532be343474c,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
4a30f28f7ba8711c4a1fba8901a966fe,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
482082f9dd9cd1265c9baddab55b38c7,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
b78eba8e5ed0d95138acbbd899aa7d49,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
d8ab9a3caec21a2724fb20634b4a0b3a,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
72e994cb2201d743627a8cbd35cb6add,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
bff7abd642fb165d2cbe57032fe3a088,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
0cd1f13215ed6fdd176e4391a86c7b99,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
feae22e0252aea7ecaebe9c6077445cc,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
2adfb75a5683eb53446ed2f08ce4eb98,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
49d9842a52b99d077439c3b9417c5eec,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
b9677c453aa4b6db3fbf538480ab21d2,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
7a26e014bb9d139be8d9e387e1c33c90,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
aa390b6d2acaee66c910975961fa94f6,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
77939872ee59a4dcabaa122be636749b,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
c6f7578b20ce57b180d234ecc58831fe,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
f5f107d2edda0ec561125798b52e02d5,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
481f4e2bdecd3762f766e4cae6df3dd4,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
e4dfd34adf52bab07540d14902f97539,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
ea257868bd48b0459f382359bfed2f23,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
80c98c4160abea1c40400124e43695a4,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
74418058bc47bfa563121c509b1d2c49,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
dc543b76b4d0eb46a1cf34febdfe4d69,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
bc103f626cbf185f76056385d597c925,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
7ab8c52feb4363c0cec9ffe3b0ba7c8d,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
b0211f4751c986d7026d11bf10ed463b,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
f2dd50b17a52e1d0d6e8082efc291c96,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
675a8d170984e14a8b6c0f8ae3fb9e0e,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
9df552669e0dbaa0fea69d2c117f5700,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
e6220585d5ea7712038522d778a3936d,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
622cd45e87630553cdb731c7b83af346,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
b633248961395b20300af918b0290676,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
79b3725b14cf2be81c82c079751ccb5d,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
831f6c60aed4fd8b155f16bea8f0acc5,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
87a8327859faf5903bc1350ab647f980,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
2a8cb55a080b9aa9f15ffa7042658856,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
d72774a437c863769afca41ee5c62497,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
b75177d9ec70d52e4ba176c65d324a50,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
758a60f17dae3a2d520cd3a035bd34b9,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
79c416c3518f486ee6b6be0800321b50,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
e351d4e5e877b4cdb44a9456488ddba2,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
e4e5895804de713d0ebf5918c7280080,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
cbb24358ad3a31c5027b6732759f2e10,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
0e37dccafe5e83d2e5f1bae1638e2b57,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
9d2b0619fa8220804aa9938374ee9ea8,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
70e976f07e7c465bcf44e972324aa0ae,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
4121fe8c4fa43da36ad9a27c3fd6322e,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
4984f5c7eb6f18daa896e96e70266e6f,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
b9fc47c8bace3696db3686e942fbe23a,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
ec95b886871ddaeaf12046cdc685e57b,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
40f9318f32c406d7af9b78d9d0c3108d,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
5aaded6fa777dc152c120f13b02dab71,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
392ffa422254301d3cd50e7170571248,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
275e863bfd4999232ca46a54eb1eb4b1,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
5b38cbe3dd91e423c6b7513e18d4cb3a,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
0fa4922d53834d6ce9ae3aeeaa41c915,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
0635605c04fdc8536275460c7a41b1d5,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
138cf5c854438c5dd2f5d86e3f5938df,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
9d46cabe072dbf176761659da264f95c,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
d7ca1e58b4f4398b0ebc6855d49461eb,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
fbf3ce6e25eb2f500a64e64d8a2ad0e6,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
b78319133a19c2ec0e433ad6117340ed,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
37f4f97bf279b1b4e3963eaa676eafc6,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
804afceb30e03cde4bd18d1c2730a526,Bacteria,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
0493d4c084e9aab55ed93da39c5bc8b9,Bacteria,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
9fcf94fda5158c46bf06c15439f9f34f,Bacteria,Bacteria,Planctomycetota,Planctomycetes,NA,NA,NA
